sch_no,time_as,time_pe,gender,income,d_edu1,m_edu1,w_1,w_2,Y
111307,0,12,1,8,1,1,4.68,34.55605263,3
111307,0,12,1,8,1,1,4.68,34.55605263,3
111307,4,0,1,4,1,1,4.68,34.55605263,1
111307,0,10,1,8,1,1,4.68,34.55605263,3
111307,0,16,1,5,1,1,4.68,34.55605263,2
111307,2,0,1,8,1,1,4.68,34.55605263,3
111307,0,18,1,7,1,1,4.68,34.55605263,3
111307,0,12,1,8,1,1,4.68,34.55605263,3
111307,0,5,1,8,1,1,4.68,34.55605263,2
111307,0,8,1,8,1,1,4.68,34.55605263,3
111307,0,9,1,8,1,0,4.68,34.55605263,3
111307,3,6,1,4,1,1,4.68,34.55605263,1
111307,0,0,1,6,1,1,4.68,34.55605263,1
111307,6,10,1,6,1,1,4.68,34.55605263,2
111307,0,12,1,1,1,1,4.68,34.55605263,1
111307,0,15,1,8,1,1,4.68,34.55605263,1
111307,2,1,1,5,1,1,4.68,34.55605263,2
111307,0,12,1,6,1,1,4.68,34.55605263,1
111307,0,24,1,8,1,1,4.68,34.55605263,2
111307,6,0,1,7,1,1,4.68,34.55605263,1
111307,0,18,1,8,1,1,4.68,34.55605263,2
111307,0,8,1,7,1,1,4.68,34.55605263,1
111307,0,13,1,6,1,0,4.68,34.55605263,2
111307,0,24,1,8,1,1,4.68,34.55605263,3
111307,0,12,1,8,1,1,4.68,34.55605263,3
111307,0,22,1,8,1,1,4.68,34.55605263,1
111307,0,14,1,8,1,1,4.68,34.55605263,2
111307,4,6,1,6,1,1,4.68,34.55605263,1
111307,2,3,1,8,1,1,4.68,34.55605263,1
111307,0,11,1,6,1,1,4.68,34.55605263,1
111307,0,7,1,8,1,1,4.68,34.55605263,2
111307,0,8,1,8,1,1,4.68,34.55605263,3
111307,0,15,1,8,1,1,4.68,34.55605263,2
111307,0,12,1,8,1,1,4.68,34.55605263,2
111307,0,0,1,5,1,1,4.68,34.55605263,2
111307,0,10,1,6,1,1,4.68,34.55605263,1
111307,0,3,1,8,1,1,4.68,34.55605263,3
111307,0,0,1,4,1,1,4.68,34.55605263,2
111309,1,4,1,5,1,1,4.68,35.49,1
111309,1,8,1,3,1,1,4.68,35.49,2
111309,3,0,1,3,0,0,4.68,35.49,1
111309,2,8,1,6,0,0,4.68,35.49,1
111309,1,9,1,1,1,0,4.68,35.49,2
111309,10,10,1,8,1,1,4.68,35.49,3
111309,0,11,1,4,1,0,4.68,35.49,3
111309,13,5,1,6,1,1,4.68,35.49,2
111309,1,4,1,8,1,1,4.68,35.49,3
111309,8,6,1,3,1,0,4.68,35.49,2
111309,1,16,1,4,1,1,4.68,35.49,1
111309,2,11,1,8,1,1,4.68,35.49,3
111309,10,24,1,3,0,0,4.68,35.49,1
111309,0,3,1,6,1,1,4.68,35.49,2
111309,1,17,1,4,1,0,4.68,35.49,2
111309,3,7,1,8,1,1,4.68,35.49,2
111309,1,3,1,6,1,1,4.68,35.49,2
111309,5,0,1,6,0,0,4.68,35.49,2
111309,1,14,1,3,0,0,4.68,35.49,3
111309,9,0,1,6,1,0,4.68,35.49,1
111309,0,3,1,4,0,0,4.68,35.49,2
111309,5,0,1,5,1,0,4.68,35.49,1
111309,10,2,1,5,1,1,4.68,35.49,2
111309,7,4,1,5,1,1,4.68,35.49,1
111309,7,16,1,4,1,1,4.68,35.49,2
111309,8,23,1,6,1,1,4.68,35.49,1
111309,10,4,1,7,1,1,4.68,35.49,2
111309,3,0,1,7,1,1,4.68,35.49,3
111309,12,6,1,5,1,1,4.68,35.49,2
111309,3,0,1,4,1,1,4.68,35.49,1
111309,3,0,1,1,1,0,4.68,35.49,3
111309,3,5,1,7,1,0,4.68,35.49,3
111309,4,9,1,3,1,1,4.68,35.49,2
111309,4,0,1,6,1,0,4.68,35.49,2
111309,3,0,1,1,0,0,4.68,35.49,2
111309,0,24,1,8,1,1,4.68,35.49,1
111309,1,5,1,5,1,1,4.68,35.49,3
111312,0,15,1,6,1,1,4.68,39.79181818,1
111312,0,11,1,5,1,1,4.68,39.79181818,2
111312,1,10,1,6,1,1,4.68,39.79181818,3
111312,0,8,1,8,1,1,4.68,39.79181818,1
111312,1,11,1,8,1,1,4.68,39.79181818,3
111312,1,10,1,6,1,1,4.68,39.79181818,3
111312,0,15,1,8,1,1,4.68,39.79181818,1
111312,0,10,1,8,1,1,4.68,39.79181818,1
111312,0,12,1,5,1,1,4.68,39.79181818,3
111312,0,4,1,5,1,1,4.68,39.79181818,2
111312,0,20,1,6,1,1,4.68,39.79181818,2
111312,1,21,1,8,1,1,4.68,39.79181818,3
111312,1,2,1,7,1,1,4.68,39.79181818,1
111312,1,0,1,5,1,1,4.68,39.79181818,3
111312,1,0,1,5,1,1,4.68,39.79181818,2
111312,0,11,1,4,0,0,4.68,39.79181818,2
111312,0,15,1,6,1,1,4.68,39.79181818,3
111312,1,13,1,2,1,1,4.68,39.79181818,2
111312,0,10,1,7,1,0,4.68,39.79181818,1
111312,0,10,1,3,0,0,4.68,39.79181818,2
111312,0,4,1,8,1,1,4.68,39.79181818,1
111312,0,18,1,3,1,1,4.68,39.79181818,1
111312,0,10,1,6,0,0,4.68,39.79181818,2
111312,0,12,1,8,1,1,4.68,39.79181818,2
111312,0,6,1,8,1,1,4.68,39.79181818,1
111312,0,9,1,6,1,1,4.68,39.79181818,1
111312,0,0,1,3,1,1,4.68,39.79181818,3
111312,0,12,1,5,1,1,4.68,39.79181818,1
111312,0,8,1,7,1,1,4.68,39.79181818,1
111312,0,7,1,8,1,1,4.68,39.79181818,1
111312,0,20,1,6,1,1,4.68,39.79181818,3
111312,1,1,1,6,1,1,4.68,39.79181818,1
111312,0,10,1,4,1,1,4.68,39.79181818,3
111382,0,0,0,8,1,1,4.68,41.0353125,1
111382,0,0,0,4,0,1,4.68,41.0353125,2
111382,0,8,0,5,1,1,4.68,41.0353125,1
111382,0,8,0,8,1,1,4.68,41.0353125,2
111382,0,0,0,2,0,0,4.68,41.0353125,1
111382,0,18,0,6,0,0,4.68,41.0353125,1
111382,1,0,0,6,1,1,4.68,41.0353125,1
111382,0,17,0,7,0,0,4.68,41.0353125,1
111382,0,24,0,7,1,1,4.68,41.0353125,1
111382,0,18,0,7,1,1,4.68,41.0353125,2
111382,0,12,0,7,1,1,4.68,41.0353125,2
111382,0,11,0,3,0,0,4.68,41.0353125,3
111382,16,3,0,5,1,1,4.68,41.0353125,3
111382,0,8,0,4,1,0,4.68,41.0353125,2
111382,6,0,0,5,1,1,4.68,41.0353125,2
111382,0,0,0,4,1,1,4.68,41.0353125,1
111382,0,10,0,6,1,0,4.68,41.0353125,3
111382,0,20,0,4,0,0,4.68,41.0353125,3
111382,0,0,0,4,0,0,4.68,41.0353125,1
111382,0,15,0,3,0,0,4.68,41.0353125,3
111382,0,12,0,3,0,0,4.68,41.0353125,1
111382,0,20,0,7,0,0,4.68,41.0353125,2
111382,0,2,0,7,1,1,4.68,41.0353125,1
111382,0,1,0,5,1,0,4.68,41.0353125,3
111382,4,0,0,3,1,1,4.68,41.0353125,2
111382,0,20,0,8,1,1,4.68,41.0353125,3
111382,0,12,0,8,1,1,4.68,41.0353125,3
111382,0,1,0,8,1,1,4.68,41.0353125,3
111382,0,0,0,4,0,0,4.68,41.0353125,2
111382,0,0,0,3,0,0,4.68,41.0353125,1
111382,0,3,0,4,0,0,4.68,41.0353125,3
111382,0,12,0,3,0,0,4.68,41.0353125,2
111383,0,17,1,4,1,1,4.68,31.265,3
111383,0,4,1,4,1,1,4.68,31.265,1
111383,0,4,1,8,1,1,4.68,31.265,1
111383,0,8,1,8,1,1,4.68,31.265,1
111383,6,8,1,8,1,1,4.68,31.265,2
111383,0,9,1,5,1,1,4.68,31.265,2
111383,0,5,1,7,1,1,4.68,31.265,1
111383,0,13,1,6,1,1,4.68,31.265,3
111383,0,15,1,8,1,1,4.68,31.265,2
111383,0,0,1,4,1,1,4.68,31.265,1
111383,0,5,1,8,1,1,4.68,31.265,3
111383,0,11,1,8,1,1,4.68,31.265,3
111383,0,7,1,8,1,1,4.68,31.265,3
111383,0,15,1,8,1,1,4.68,31.265,2
111383,0,8,1,8,1,1,4.68,31.265,2
111383,0,9,1,8,1,1,4.68,31.265,3
111383,0,12,1,8,1,1,4.68,31.265,3
111383,0,7,1,6,1,1,4.68,31.265,2
111383,0,0,1,6,1,1,4.68,31.265,1
111383,2,16,1,4,1,1,4.68,31.265,2
111383,0,9,1,4,1,0,4.68,31.265,1
111383,0,8,1,6,1,1,4.68,31.265,1
111383,0,0,1,8,1,0,4.68,31.265,1
111383,0,3,1,5,1,1,4.68,31.265,2
111383,0,17,1,8,1,1,4.68,31.265,2
111383,0,7,1,8,1,1,4.68,31.265,3
111383,0,19,1,8,1,1,4.68,31.265,3
111383,0,10,1,8,1,1,4.68,31.265,2
111383,0,6,1,8,1,1,4.68,31.265,1
111383,0,9,1,5,1,1,4.68,31.265,1
111383,0,14,1,8,1,1,4.68,31.265,2
111383,0,11,1,8,1,1,4.68,31.265,1
111383,0,0,1,7,1,1,4.68,31.265,1
111383,0,8,1,8,1,1,4.68,31.265,2
111383,0,8,1,8,1,1,4.68,31.265,1
111383,0,8,1,7,1,1,4.68,31.265,1
111383,2,5,1,8,1,1,4.68,31.265,2
111383,0,8,1,8,1,1,4.68,31.265,3
111383,0,14,1,8,1,0,4.68,31.265,3
111383,0,0,1,2,0,0,4.68,31.265,1
111383,0,10,1,8,1,1,4.68,31.265,3
111383,4,11,1,6,1,1,4.68,31.265,2
111391,5,8,0,8,1,1,4.68,42.35903226,3
111391,7,0,0,1,1,0,4.68,42.35903226,1
111391,7,5,0,5,1,1,4.68,42.35903226,1
111391,8,8,0,8,1,1,4.68,42.35903226,2
111391,5,9,0,8,1,1,4.68,42.35903226,1
111391,7,3,0,3,1,1,4.68,42.35903226,1
111391,7,10,0,5,1,1,4.68,42.35903226,3
111391,8,8,0,8,1,0,4.68,42.35903226,3
111391,6,6,0,4,1,1,4.68,42.35903226,1
111391,7,6,0,7,1,1,4.68,42.35903226,2
111391,6,4,0,7,1,0,4.68,42.35903226,2
111391,4,13,0,8,1,1,4.68,42.35903226,2
111391,8,5,0,8,1,1,4.68,42.35903226,2
111391,5,7,0,8,1,1,4.68,42.35903226,3
111391,7,4,0,6,1,1,4.68,42.35903226,3
111391,6,5,0,4,1,1,4.68,42.35903226,1
111391,6,8,0,4,0,0,4.68,42.35903226,1
111391,4,0,0,8,1,1,4.68,42.35903226,3
111391,4,24,0,3,1,0,4.68,42.35903226,2
111391,5,17,0,7,1,1,4.68,42.35903226,2
111391,4,0,0,8,1,1,4.68,42.35903226,1
111391,8,6,0,8,1,1,4.68,42.35903226,3
111391,4,0,0,7,1,1,4.68,42.35903226,2
111391,8,0,0,7,1,1,4.68,42.35903226,3
111391,4,8,0,8,1,1,4.68,42.35903226,1
111391,8,8,0,7,1,1,4.68,42.35903226,2
111391,6,12,0,8,1,1,4.68,42.35903226,1
111391,5,24,0,8,1,1,4.68,42.35903226,1
111391,5,6,0,7,1,0,4.68,42.35903226,2
111391,8,0,0,2,1,1,4.68,42.35903226,2
111391,10,0,0,2,1,1,4.68,42.35903226,3
111393,0,0,1,8,1,1,4.68,46.8975,1
111393,0,14,1,7,1,1,4.68,46.8975,3
111393,0,5,1,8,1,1,4.68,46.8975,3
111393,0,10,1,7,1,1,4.68,46.8975,2
111393,0,14,1,8,1,1,4.68,46.8975,3
111393,0,19,1,4,1,1,4.68,46.8975,1
111393,0,6,1,8,1,1,4.68,46.8975,3
111393,0,5,1,8,1,1,4.68,46.8975,3
111393,0,0,1,3,1,1,4.68,46.8975,1
111393,0,20,1,5,0,0,4.68,46.8975,1
111393,0,19,1,8,1,1,4.68,46.8975,2
111393,0,19,1,6,1,1,4.68,46.8975,1
111393,0,0,1,6,1,1,4.68,46.8975,3
111393,0,0,1,8,1,0,4.68,46.8975,1
111393,0,2,1,2,0,0,4.68,46.8975,2
111393,2,16,1,4,1,1,4.68,46.8975,2
111393,0,12,1,8,1,1,4.68,46.8975,2
111393,0,11,1,5,1,1,4.68,46.8975,3
111393,0,4,1,4,1,0,4.68,46.8975,1
111393,0,8,1,7,1,1,4.68,46.8975,3
111393,0,8,1,6,0,0,4.68,46.8975,3
111393,0,6,1,5,1,0,4.68,46.8975,3
111393,0,13,1,8,1,1,4.68,46.8975,2
111393,0,0,1,3,1,1,4.68,46.8975,1
111393,0,8,1,8,1,1,4.68,46.8975,3
111393,0,14,1,8,1,1,4.68,46.8975,3
111393,5,0,1,5,1,1,4.68,46.8975,1
111393,0,16,1,7,1,1,4.68,46.8975,2
111394,0,8,1,8,1,1,4.68,29.84386364,3
111394,0,6,1,8,1,1,4.68,29.84386364,1
111394,2,0,1,5,1,0,4.68,29.84386364,1
111394,0,0,1,3,0,0,4.68,29.84386364,1
111394,0,4,1,6,1,1,4.68,29.84386364,1
111394,0,11,1,6,1,1,4.68,29.84386364,3
111394,0,6,1,3,1,1,4.68,29.84386364,1
111394,0,18,1,4,1,0,4.68,29.84386364,1
111394,0,10,1,8,1,1,4.68,29.84386364,3
111394,0,6,1,6,0,0,4.68,29.84386364,3
111394,6,3,1,4,1,1,4.68,29.84386364,1
111394,2,9,1,4,1,1,4.68,29.84386364,3
111394,2,0,1,1,0,0,4.68,29.84386364,3
111394,2,15,1,8,1,1,4.68,29.84386364,3
111394,0,13,1,8,1,1,4.68,29.84386364,1
111394,0,0,1,5,1,1,4.68,29.84386364,2
111394,0,20,1,8,1,1,4.68,29.84386364,1
111394,0,0,1,3,1,1,4.68,29.84386364,2
111394,0,13,1,2,1,0,4.68,29.84386364,1
111394,0,0,1,4,1,1,4.68,29.84386364,1
111394,0,3,1,4,1,1,4.68,29.84386364,1
111394,0,6,1,8,1,1,4.68,29.84386364,3
111394,0,5,1,8,1,1,4.68,29.84386364,1
111394,0,10,1,8,1,1,4.68,29.84386364,2
111394,0,13,1,5,1,1,4.68,29.84386364,2
111394,0,0,1,1,1,0,4.68,29.84386364,2
111394,3,0,1,8,1,1,4.68,29.84386364,2
111394,0,0,1,3,0,0,4.68,29.84386364,1
111394,6,0,1,5,1,1,4.68,29.84386364,1
111394,2,12,1,4,0,0,4.68,29.84386364,3
111394,0,18,1,6,0,1,4.68,29.84386364,2
111394,3,8,1,6,1,1,4.68,29.84386364,2
111394,3,5,1,6,1,1,4.68,29.84386364,2
111394,2,19,1,7,1,1,4.68,29.84386364,2
111394,0,18,1,5,1,1,4.68,29.84386364,1
111394,3,0,1,7,1,1,4.68,29.84386364,1
111394,0,14,1,6,1,0,4.68,29.84386364,1
111394,3,10,1,5,1,1,4.68,29.84386364,3
111394,3,8,1,6,1,1,4.68,29.84386364,3
111394,0,0,1,6,1,0,4.68,29.84386364,1
111394,2,11,1,8,1,0,4.68,29.84386364,3
111394,3,13,1,7,1,1,4.68,29.84386364,3
111394,0,12,1,8,1,1,4.68,29.84386364,2
111394,0,20,1,5,1,1,4.68,29.84386364,2
111395,1,12,1,6,1,0,4.68,31.265,2
111395,2,9,1,7,1,1,4.68,31.265,3
111395,1,12,1,8,1,1,4.68,31.265,3
111395,1,0,1,2,1,0,4.68,31.265,2
111395,0,6,1,8,1,1,4.68,31.265,3
111395,0,11,1,8,1,1,4.68,31.265,2
111395,0,0,1,6,1,0,4.68,31.265,1
111395,2,10,1,2,1,0,4.68,31.265,2
111395,0,0,1,7,1,1,4.68,31.265,1
111395,1,11,1,6,0,0,4.68,31.265,3
111395,2,7,1,8,1,1,4.68,31.265,2
111395,0,11,1,5,1,1,4.68,31.265,3
111395,2,10,1,5,1,1,4.68,31.265,3
111395,2,0,1,8,1,1,4.68,31.265,3
111395,0,20,1,6,1,1,4.68,31.265,3
111395,2,6,1,6,1,1,4.68,31.265,2
111395,1,0,1,5,0,0,4.68,31.265,3
111395,5,0,1,2,1,0,4.68,31.265,1
111395,0,4,1,5,1,1,4.68,31.265,1
111395,1,13,1,2,0,0,4.68,31.265,2
111395,0,1,1,3,0,0,4.68,31.265,2
111395,0,8,1,4,1,1,4.68,31.265,3
111395,0,5,1,5,1,1,4.68,31.265,2
111395,1,4,1,6,1,1,4.68,31.265,3
111395,0,0,1,6,1,1,4.68,31.265,1
111395,0,3,1,4,0,0,4.68,31.265,1
111395,0,12,1,5,1,1,4.68,31.265,1
111395,0,0,1,8,1,1,4.68,31.265,1
111395,1,5,1,2,1,0,4.68,31.265,2
111395,0,6,1,4,0,0,4.68,31.265,1
111395,0,0,1,8,1,1,4.68,31.265,1
111395,2,6,1,5,1,1,4.68,31.265,2
111395,0,13,1,3,1,1,4.68,31.265,1
111395,0,5,1,4,1,1,4.68,31.265,1
111395,2,0,1,7,1,1,4.68,31.265,3
111395,0,13,1,8,1,1,4.68,31.265,3
111395,0,12,1,8,1,1,4.68,31.265,2
111395,3,7,1,7,1,1,4.68,31.265,1
111395,4,16,1,6,1,0,4.68,31.265,2
111395,2,13,1,6,0,0,4.68,31.265,2
111395,2,0,1,4,1,1,4.68,31.265,1
111395,0,0,1,4,1,1,4.68,31.265,1
111396,0,0,0,3,1,0,4.68,41.0353125,1
111396,0,0,0,2,0,0,4.68,41.0353125,2
111396,12,0,0,4,1,1,4.68,41.0353125,3
111396,6,1,0,4,0,0,4.68,41.0353125,3
111396,3,12,0,8,1,1,4.68,41.0353125,3
111396,0,4,0,7,1,1,4.68,41.0353125,1
111396,0,0,0,8,1,0,4.68,41.0353125,2
111396,0,0,0,3,0,1,4.68,41.0353125,2
111396,0,12,0,7,1,1,4.68,41.0353125,3
111396,0,8,0,4,0,0,4.68,41.0353125,2
111396,0,12,0,6,0,0,4.68,41.0353125,2
111396,0,4,0,7,1,1,4.68,41.0353125,1
111396,0,0,0,3,0,0,4.68,41.0353125,2
111396,0,0,0,4,1,0,4.68,41.0353125,1
111396,0,0,0,4,0,0,4.68,41.0353125,3
111396,0,0,0,1,0,0,4.68,41.0353125,1
111396,3,0,0,3,0,0,4.68,41.0353125,2
111396,0,17,0,7,1,1,4.68,41.0353125,1
111396,0,4,0,5,1,0,4.68,41.0353125,1
111396,0,0,0,3,0,0,4.68,41.0353125,1
111396,0,0,0,3,1,0,4.68,41.0353125,1
111396,2,7,0,6,1,1,4.68,41.0353125,3
111396,0,3,0,5,0,0,4.68,41.0353125,1
111396,0,0,0,1,0,1,4.68,41.0353125,1
111396,0,0,0,2,1,1,4.68,41.0353125,1
111396,0,0,0,2,0,0,4.68,41.0353125,1
111396,0,11,0,7,1,1,4.68,41.0353125,3
111396,8,24,0,8,1,1,4.68,41.0353125,3
111396,0,5,0,3,0,0,4.68,41.0353125,2
111396,5,4,0,4,1,1,4.68,41.0353125,3
111396,0,0,0,3,0,0,4.68,41.0353125,1
111396,0,0,0,5,1,1,4.68,41.0353125,2
111397,0,12,0,4,1,1,4.68,36.47583333,3
111397,0,9,0,7,1,0,4.68,36.47583333,3
111397,0,6,0,4,1,0,4.68,36.47583333,2
111397,3,10,0,6,1,1,4.68,36.47583333,3
111397,0,15,0,3,1,0,4.68,36.47583333,3
111397,0,0,0,3,0,0,4.68,36.47583333,1
111397,0,10,0,8,1,1,4.68,36.47583333,1
111397,8,0,0,3,1,1,4.68,36.47583333,3
111397,3,8,0,2,1,0,4.68,36.47583333,2
111397,6,0,0,3,1,1,4.68,36.47583333,1
111397,0,3,0,4,0,0,4.68,36.47583333,2
111397,0,15,0,4,1,1,4.68,36.47583333,1
111397,5,10,0,3,1,0,4.68,36.47583333,1
111397,0,0,0,2,1,0,4.68,36.47583333,1
111397,3,7,0,4,1,1,4.68,36.47583333,3
111397,0,9,0,3,1,1,4.68,36.47583333,3
111397,8,0,0,2,0,0,4.68,36.47583333,3
111397,0,10,0,3,1,1,4.68,36.47583333,3
111397,0,18,0,6,1,1,4.68,36.47583333,3
111397,8,0,0,4,1,1,4.68,36.47583333,3
111397,0,0,0,5,0,0,4.68,36.47583333,1
111397,3,10,0,4,1,0,4.68,36.47583333,2
111397,0,14,0,8,1,1,4.68,36.47583333,3
111397,0,10,0,8,1,1,4.68,36.47583333,3
111397,3,14,0,4,1,0,4.68,36.47583333,2
111397,0,20,0,8,0,0,4.68,36.47583333,2
111397,0,6,0,6,1,1,4.68,36.47583333,1
111397,3,10,0,5,1,1,4.68,36.47583333,1
111397,3,9,0,5,1,0,4.68,36.47583333,2
111397,0,5,0,5,1,1,4.68,36.47583333,3
111397,8,0,0,5,0,0,4.68,36.47583333,1
111397,0,0,0,3,0,0,4.68,36.47583333,1
111397,0,19,0,5,1,0,4.68,36.47583333,1
111397,0,0,0,5,1,1,4.68,36.47583333,1
111397,6,0,0,3,0,0,4.68,36.47583333,1
111397,0,0,0,2,0,0,4.68,36.47583333,1
111398,4,0,0,6,1,1,4.68,35.49,3
111398,4,8,0,8,1,1,4.68,35.49,3
111398,3,3,0,5,0,0,4.68,35.49,1
111398,4,10,0,7,1,1,4.68,35.49,1
111398,4,12,0,5,1,0,4.68,35.49,2
111398,4,10,0,8,1,1,4.68,35.49,3
111398,4,0,0,4,1,1,4.68,35.49,1
111398,4,1,0,8,1,0,4.68,35.49,1
111398,4,13,0,8,1,0,4.68,35.49,2
111398,4,13,0,6,1,1,4.68,35.49,2
111398,4,11,0,6,0,0,4.68,35.49,1
111398,4,17,0,8,1,1,4.68,35.49,3
111398,8,10,0,8,1,1,4.68,35.49,3
111398,4,6,0,8,1,1,4.68,35.49,1
111398,4,8,0,4,0,0,4.68,35.49,1
111398,4,17,0,6,1,1,4.68,35.49,3
111398,4,10,0,8,1,1,4.68,35.49,2
111398,4,5,0,7,1,1,4.68,35.49,3
111398,1,3,0,7,1,0,4.68,35.49,1
111398,4,12,0,5,1,0,4.68,35.49,2
111398,4,15,0,8,1,1,4.68,35.49,1
111398,4,11,0,5,1,1,4.68,35.49,2
111398,4,6,0,8,1,1,4.68,35.49,3
111398,4,20,0,5,1,0,4.68,35.49,2
111398,3,12,0,8,1,1,4.68,35.49,3
111398,4,12,0,8,1,1,4.68,35.49,1
111398,4,9,0,8,1,1,4.68,35.49,3
111398,4,0,0,7,0,0,4.68,35.49,1
111398,4,4,0,5,1,0,4.68,35.49,1
111398,1,15,0,8,1,1,4.68,35.49,3
111398,0,0,0,8,1,1,4.68,35.49,2
111398,4,10,0,4,1,1,4.68,35.49,1
111398,4,4,0,8,1,1,4.68,35.49,2
111398,4,10,0,4,0,1,4.68,35.49,1
111398,4,0,0,5,1,1,4.68,35.49,2
111398,4,17,0,6,1,1,4.68,35.49,2
111398,4,13,0,6,1,0,4.68,35.49,2
112301,5,0,1,4,0,0,4.68,39.79181818,3
112301,5,14,1,5,0,0,4.68,39.79181818,1
112301,6,6,1,7,1,0,4.68,39.79181818,3
112301,6,8,1,3,1,1,4.68,39.79181818,1
112301,6,3,1,8,1,0,4.68,39.79181818,2
112301,5,3,1,1,1,0,4.68,39.79181818,2
112301,5,12,1,6,1,0,4.68,39.79181818,1
112301,5,0,1,1,0,0,4.68,39.79181818,2
112301,5,5,1,4,1,1,4.68,39.79181818,2
112301,6,0,1,5,1,1,4.68,39.79181818,1
112301,6,12,1,8,1,1,4.68,39.79181818,3
112301,5,2,1,2,1,1,4.68,39.79181818,2
112301,5,3,1,6,1,1,4.68,39.79181818,3
112301,5,15,1,7,0,1,4.68,39.79181818,3
112301,0,0,1,7,1,1,4.68,39.79181818,1
112301,6,0,1,2,1,0,4.68,39.79181818,1
112301,6,10,1,8,1,1,4.68,39.79181818,3
112301,6,0,1,4,1,0,4.68,39.79181818,2
112301,6,13,1,4,0,0,4.68,39.79181818,1
112301,6,4,1,6,1,1,4.68,39.79181818,2
112301,5,4,1,2,0,1,4.68,39.79181818,1
112301,6,0,1,5,1,0,4.68,39.79181818,1
112301,5,5,1,3,1,1,4.68,39.79181818,2
112301,6,0,1,2,0,0,4.68,39.79181818,1
112301,6,6,1,4,1,0,4.68,39.79181818,1
112301,5,8,1,2,0,0,4.68,39.79181818,2
112301,6,20,1,8,1,1,4.68,39.79181818,1
112301,6,0,1,3,1,0,4.68,39.79181818,1
112301,6,6,1,7,0,1,4.68,39.79181818,2
112301,6,0,1,3,1,1,4.68,39.79181818,2
112301,6,2,1,2,1,0,4.68,39.79181818,2
112301,6,13,1,4,0,0,4.68,39.79181818,3
112301,6,8,1,4,1,0,4.68,39.79181818,3
112302,0,3,0,6,1,1,4.68,31.265,3
112302,0,2,1,5,1,0,4.68,31.265,2
112302,0,0,1,4,1,1,4.68,31.265,1
112302,0,3,1,8,1,1,4.68,31.265,3
112302,0,0,0,6,1,1,4.68,31.265,1
112302,0,8,1,8,1,1,4.68,31.265,1
112302,0,0,1,3,1,1,4.68,31.265,2
112302,0,8,1,6,1,1,4.68,31.265,1
112302,0,0,1,4,1,1,4.68,31.265,3
112302,2,5,1,8,1,0,4.68,31.265,1
112302,0,16,1,5,1,1,4.68,31.265,1
112302,0,0,1,7,1,1,4.68,31.265,1
112302,0,0,1,8,1,1,4.68,31.265,1
112302,0,16,1,5,1,0,4.68,31.265,1
112302,0,5,1,6,1,1,4.68,31.265,3
112302,0,0,1,6,1,1,4.68,31.265,2
112302,0,4,1,8,1,1,4.68,31.265,2
112302,0,0,1,8,1,1,4.68,31.265,2
112302,0,0,0,5,1,0,4.68,31.265,3
112302,0,0,1,3,1,1,4.68,31.265,2
112302,0,1,0,5,1,1,4.68,31.265,3
112302,0,2,1,5,0,1,4.68,31.265,3
112302,0,8,0,5,1,1,4.68,31.265,2
112302,0,9,1,8,1,1,4.68,31.265,2
112302,0,4,1,7,1,1,4.68,31.265,2
112302,0,7,1,8,1,1,4.68,31.265,2
112302,0,0,1,6,1,1,4.68,31.265,1
112302,0,0,1,8,1,1,4.68,31.265,2
112302,0,2,1,7,1,1,4.68,31.265,1
112302,0,4,1,8,1,1,4.68,31.265,1
112302,0,0,0,4,1,1,4.68,31.265,1
112302,0,6,0,6,1,0,4.68,31.265,1
112302,0,4,1,8,1,1,4.68,31.265,3
112302,0,9,1,8,1,1,4.68,31.265,2
112302,0,2,1,5,1,1,4.68,31.265,1
112302,0,0,0,8,1,1,4.68,31.265,1
112302,0,4,1,8,1,1,4.68,31.265,3
112302,0,0,0,8,1,1,4.68,31.265,2
112302,0,0,0,8,1,1,4.68,31.265,3
112302,0,7,1,8,1,1,4.68,31.265,3
112302,0,0,1,1,1,1,4.68,31.265,1
112302,0,2,1,7,1,1,4.68,31.265,3
112303,3,10,0,6,1,1,4.68,39.79181818,2
112303,1,11,0,6,0,0,4.68,39.79181818,1
112303,5,4,0,8,1,1,4.68,39.79181818,2
112303,1,2,0,7,1,1,4.68,39.79181818,1
112303,0,0,0,5,0,0,4.68,39.79181818,1
112303,5,3,0,5,1,1,4.68,39.79181818,2
112303,4,9,0,8,1,1,4.68,39.79181818,1
112303,0,8,0,6,1,1,4.68,39.79181818,1
112303,0,0,0,1,0,0,4.68,39.79181818,1
112303,0,12,0,4,1,1,4.68,39.79181818,3
112303,7,6,0,8,1,1,4.68,39.79181818,3
112303,3,12,0,6,1,1,4.68,39.79181818,3
112303,1,4,0,7,0,0,4.68,39.79181818,1
112303,0,20,0,8,1,1,4.68,39.79181818,2
112303,3,0,0,3,0,0,4.68,39.79181818,1
112303,4,5,0,6,1,1,4.68,39.79181818,3
112303,6,5,0,4,1,0,4.68,39.79181818,3
112303,2,12,0,6,1,1,4.68,39.79181818,2
112303,0,8,0,6,1,1,4.68,39.79181818,1
112303,6,0,0,3,0,1,4.68,39.79181818,3
112303,4,7,0,3,0,0,4.68,39.79181818,2
112303,5,15,0,6,0,0,4.68,39.79181818,2
112303,7,8,0,6,1,1,4.68,39.79181818,3
112303,6,12,0,3,1,1,4.68,39.79181818,3
112303,7,4,0,6,1,1,4.68,39.79181818,3
