"","TruePara","HT","GREG","Ridge","Lasso","SCAD","Ridge_MC","Lasso_MC","SCAD_MC","Lasso_Ridge","SCAD_Ridge","Oracle"
"24",234981.143373924,231353.133243742,234977.336773377,232158.844885685,234700.083890685,234812.744646163,232325.199102699,234796.860705746,234812.703404741,234700.136895711,NA,234801.06007722
"25",235565.358257136,236519.044024239,235478.013792273,235560.81775833,235427.217799769,235457.857132144,235333.18899967,235414.189297577,235457.969176458,235427.535381852,NA,235391.831810266
"26",235412.084267168,238424.29957192,235990.35842939,236631.969067502,235968.556003005,235853.792487596,236159.589849669,235938.744684215,235853.175512372,235966.475181489,235779.359440044,235852.710987431
"27",235104.294349191,238437.671662117,235240.467824839,236336.054193696,235301.082478436,235122.235518767,235763.583708275,235228.990622241,235122.574723092,235302.499378624,235271.309599444,235122.520042137
"28",234466.56308478,232476.189315257,234348.56712338,233335.202871444,234301.266954387,234374.244717834,233532.012846042,234336.652410336,234374.171999522,234301.30998905,NA,234373.995262608
"29",235374.852516683,233983.871070789,235467.149212226,233930.09895115,235406.01606441,235386.672275561,233913.184286644,235421.392153655,235386.664282197,235406.010853238,235409.954789084,235386.77368905
"30",234764.597919147,233786.184906363,235040.763362185,234292.774358228,235042.254885335,234968.157841419,234392.633915264,235072.61186375,234968.107759385,235041.993987459,235090.57408034,234968.340440327
"31",235200.911986005,237716.413178391,235832.601101552,236987.482117316,235790.843787902,235718.022226217,236808.746897126,235763.367271422,235718.241166369,235790.471236592,NA,235558.896249193
"32",235149.948036871,233330.666699386,235006.878153455,234375.465087914,235037.176039381,235028.150877771,234637.307146505,235084.799550953,235027.96300811,235037.257384466,235173.040543723,235028.183774249
"33",234558.311882949,236855.728072235,234541.825143877,235370.773583651,234593.82540041,234486.530458166,235025.59466744,234557.56433992,234486.61040992,234594.471536868,234566.369419921,234486.363078763
"34",234798.629330307,234184.462483327,235260.813653832,235051.102643996,235196.226313372,235236.811101124,235283.230774562,235213.374124426,235236.771035838,235197.678602151,NA,235236.963011043
"35",235712.791590665,234859.242603755,236141.212566631,235788.50113149,236101.548936419,236046.606275897,235985.478261676,236108.512351361,236046.813117615,236101.684746815,236079.325172338,236046.801458762
"36",234792.37866629,233099.195946313,234991.495646036,233925.46005264,234819.801503098,234900.216578678,234089.304949481,234859.743583003,234900.35747385,234819.747825434,NA,234716.596422977
"37",234807.199112766,237897.232845413,235352.819509818,237101.772776228,235362.204318027,235229.008642194,236979.938514539,235266.024129636,235228.782163129,235362.622472202,NA,235228.889035223
"38",235066.459819676,234853.81315751,235249.690137258,235258.239783738,235211.863194276,235201.371350677,235382.302179867,235218.506562955,235201.392785964,235211.573670086,NA,235125.888133052
"39",235564.522250635,233270.339779,235704.800774207,233665.321801364,235517.541759146,235510.029492367,233765.459355721,235556.399250643,235509.251447224,235517.58052858,235453.30908785,235509.255228586
"40",234842.93479943,233301.488152222,235006.207346764,233806.479931673,234820.533462087,234869.178546706,233924.870655834,234843.066789405,234869.218617,234820.450898123,NA,234654.04116935
"41",235137.205035281,234458.729902053,235256.519233835,235528.727875116,235233.916377214,235146.388465555,235771.208510687,235246.989178744,235146.44339069,235234.202479295,NA,235146.604521926
"42",234680.467905931,237020.186988743,235588.022331205,235144.293658082,235513.776762995,235444.550616595,234858.189022316,235482.087574255,235445.606662655,235514.406077258,235411.358152724,235446.152711274
"43",234780.242420583,235016.122141808,234881.329518473,235953.293526358,234863.997244011,234731.334940977,236226.576583667,234861.94615537,234731.470495739,234863.93163098,234709.833082953,234731.571574619
"44",235541.214128371,232996.902005993,235441.169615435,234156.943979957,235317.310537442,235369.299035527,234445.797597549,235393.273244164,235369.708267603,235317.490005466,235446.809114721,235370.475597752
"45",235440.387946533,234144.907288638,235593.008866729,234893.079405676,235572.784983998,235654.448270303,235060.40389811,235606.368473466,235654.844184547,235572.759812049,235625.477233375,235654.724240777
"46",235652.494340583,238444.441322351,235945.852037797,236266.747430088,235906.552957199,235815.171100153,235898.473327407,235810.249620992,235815.712855687,235906.886227999,235814.808035451,235815.280932497
"47",234458.167890415,233433.232433868,234421.928330468,233762.418238025,234259.955412182,234200.986021962,233830.508789162,234277.226336591,234201.236982118,234259.816297136,234175.328220121,234200.165841832
"48",234322.597408292,235526.910415731,235053.730402657,235423.923254544,234984.723261429,234975.111751544,235402.798079176,234967.3756639,234975.121726041,234984.810210121,234988.669537962,234975.294616027
"49",234873.912926133,234545.614607328,234719.587471541,234742.757561753,234708.12883951,234702.636669072,234787.769266354,234713.350248013,234702.644066458,234708.528634348,NA,234721.822786789
"50",235194.148015581,233321.956476704,235157.23454885,233011.01931726,235023.981909278,235006.191074354,232933.001402523,235056.361025183,235006.052105927,235024.043163519,235192.123037868,235006.234632122
"51",235417.796984611,234651.220334287,235857.883343566,235979.010753648,235747.608285005,235704.702407934,236306.593412196,235763.812383198,235704.736992928,235747.536728843,235750.362758376,235704.653318498
"52",235779.026148136,237279.537779155,235859.767878671,237563.96289765,235842.957133794,235791.706538527,237624.364414002,235810.613928675,235791.518415186,235842.997242751,NA,235661.440416545
"53",234914.630988938,235901.980055443,235551.636169015,234643.090618817,235503.911003423,235561.987003822,234404.681528626,235492.747357801,235561.94916087,235503.411737291,NA,235561.893924082
"54",235436.422666186,236738.193421475,236234.097469489,234958.060368736,236113.675451729,235993.559035587,234482.864013291,236108.142757285,235993.379360215,236113.330936725,235983.413601955,235992.859497882
"55",235521.693193662,238475.613420762,236063.784638067,236703.42662208,236042.888257465,235910.755979822,236302.844631435,235990.006244337,235910.976489585,236044.096802366,235981.85737993,235911.027908974
"56",234744.380265677,236446.217486836,235100.692420131,235834.186359321,235063.951096195,235010.92392507,235697.982731991,235050.914911171,235010.816639729,235063.8713971,NA,234996.215519774
"57",234791.04690177,237048.762165614,234727.939989816,235815.816946107,234702.801051575,234649.074819561,235581.867420379,234652.512960904,234648.707611312,234702.101708642,NA,234599.16438998
"58",233935.851952692,234465.91269612,234459.980507351,233990.510375371,234232.894487089,234233.425663552,233860.447886283,234227.842009604,234233.315765137,234232.361897013,NA,234027.021383482
"59",234948.645415299,236715.043980296,235664.411878771,234229.104444184,235548.454009045,235557.005199274,233683.289565955,235532.545622851,235556.850384622,235548.314166429,NA,235494.437121416
"60",234774.860514617,233367.157071584,235076.403290872,234244.344148951,234916.639692679,234877.037671917,234424.595410598,234943.005466145,234876.833436753,234916.495315015,NA,234877.25393335
"61",233925.187429099,234923.548361503,233957.243306305,233912.37666271,233914.556800642,233924.940319013,233684.547562945,233885.868492363,233924.645611058,233913.713063138,NA,233848.81180575
"62",235659.115320397,238875.655365227,235997.171026369,238200.392497742,235994.150263946,235906.787860687,238055.058844069,235932.320935754,235906.06752702,235993.566095466,NA,235906.335777455
"63",234337.991182911,233332.755138698,234638.250706264,234195.79036884,234541.648586559,234509.820639368,234393.193412194,234561.092945179,234510.196692489,234541.018167489,234531.058168374,234510.828154548
"64",235117.00942694,234817.478270026,235406.384649781,234299.359698443,235367.459096175,235397.869495579,234186.067421882,235372.572165796,235397.824846976,235367.609692936,235419.906468223,235397.958839978
"65",234930.879414465,234976.216914282,234980.208353728,235153.418080253,234915.193366501,234914.115760641,235185.710841101,234913.679537618,234914.119067842,234915.858581439,NA,234876.600264253
"66",235348.633734634,236822.745362463,235598.436173964,236165.865807484,235616.986432538,235546.173478457,236035.347535865,235596.805384027,235546.248012684,235616.884447584,235575.065711114,235546.209630397
"67",235028.670291183,235556.381601534,235542.588676188,234035.443401847,235345.473596918,235337.558170607,233751.693078425,235341.050186348,235337.552379658,235345.366126676,NA,235305.343744446
"68",234446.234498203,234316.440841339,235017.685000217,234855.666821637,234920.732717577,234891.722982225,235013.932710313,234928.32905954,234891.397435069,234920.093167686,NA,234790.624365273
"69",234593.981762184,234785.078776822,234736.083289757,234491.175097865,234682.877512602,234677.899487777,234432.127836106,234680.230464379,234677.872856044,234682.746196647,NA,234677.777152958
"70",234889.040903493,234510.927781108,235023.741432356,233768.767009402,234980.918321425,234938.931938354,233584.736564066,234988.668048816,234938.943018809,234980.939322967,NA,234938.951608254
"71",234816.375639625,236094.443905635,234976.360300302,235406.423228133,234968.779221465,234917.089462036,235248.23543155,234953.039898399,234917.163860264,234968.603177378,234975.158442144,234916.917332902
"72",234831.838132706,235287.459517736,234770.086539911,236072.323189538,234752.780066015,234689.575976587,236270.728298276,234734.710746925,234689.578864173,234751.678671346,NA,234689.508764304
"73",234640.742406889,233215.601684567,234615.159674442,234004.339823636,234574.242806485,234608.466423344,234223.12720348,234589.770838582,234608.682086889,234573.906046986,NA,234608.453641879
"74",234532.640608708,236720.504037766,234107.8852933,234949.586738157,234087.675975818,233957.911237044,234608.898496571,233993.361032995,233957.869800688,234088.170316942,233972.030341986,233957.838981271
"75",235215.384177229,232273.860447697,235427.227923367,234436.548315392,235316.110718758,235371.168480974,235115.036890914,235374.243009571,235371.333956144,235316.223410748,NA,235236.057672804
"76",235074.28283574,232882.511709797,235084.924441947,234361.648978426,234926.012563587,234959.89750388,234650.998901413,234969.222368431,234959.625177347,234927.789332487,234896.553304455,234959.513470061
"77",234370.971093537,231101.398454834,234126.96319684,233646.38060629,234024.093211547,234056.8752928,234317.799265074,234076.138375902,234057.29544456,234025.001523642,NA,234058.065890508
"78",235182.031774101,236223.397088202,235410.34603729,236449.906606737,235396.354528703,235326.102964822,236514.375552563,235378.631394602,235325.68187043,235396.124523744,235296.014758078,235325.418662575
"79",234644.596470464,233626.330201654,234526.964195817,234182.300544316,234604.943046483,234628.719644504,234337.340857626,234637.82038143,234629.218763152,234604.78741183,234734.123822101,234629.148920915
"80",234592.145266811,236653.480072688,234444.07375028,235094.916093067,234434.157294477,234447.173642979,234742.096061566,234414.01609967,234447.709449498,234434.571961934,NA,234463.971935292
"81",235167.348805288,233124.746450155,235170.599377225,233852.79138576,235109.555797361,235198.109822361,234020.605423702,235134.858770445,235197.944572111,235109.263968208,NA,234981.461320556
"82",234889.423689202,236221.977361543,235627.687577617,235338.402007302,235498.023369687,235505.052945855,235210.146188775,235468.908213797,235504.937676506,235498.003304955,235400.73604855,235505.036976609
"83",234533.384358594,233942.815335324,234509.353861129,233677.562865932,234450.398425166,234396.855834058,233624.022471763,234454.571124308,234396.798657191,234450.47153456,234373.378926121,234396.828560465
"84",234399.582842323,236342.407615689,234353.380601786,235843.113896292,234381.483762162,234334.310039142,235746.758622246,234332.263454649,234335.000317279,234381.484935825,234197.061264016,234336.38504118
"85",234620.489233491,232608.880872025,234437.614799943,233218.669373394,234493.31268783,234546.666576677,233361.967154392,234533.49552742,234546.714816423,234493.49869071,234542.287907085,234546.729915397
"86",234505.421855166,237522.974963316,234370.75435504,235002.366489818,234289.089003384,234172.768437548,234210.505562403,234204.225286389,234172.208461096,234287.879717305,NA,234034.66315034
"87",235106.905865445,235582.343162263,235729.237634104,235173.16440278,235673.211464724,235685.167996977,235090.324500514,235675.559207256,235685.188662536,235673.499786457,235772.489928819,235685.874279222
"88",235253.038817993,236037.217106293,235461.150781547,236047.442981542,235336.028530652,235314.347405186,236050.06902548,235318.578630395,235314.338941728,235336.225736008,NA,235223.337246636
"89",234369.135961365,234072.964222768,234668.492286127,233852.981381917,234714.326983448,234732.819006459,233800.467455307,234728.588417152,234733.023890226,234714.257820907,NA,234732.707400667
"90",235041.267226711,233508.325997484,235260.003555779,235315.089809021,235169.92507136,235130.099094262,235638.949912329,235206.618250826,235130.070909007,235170.542822145,NA,235123.67299586
"91",235222.162587887,233997.655299981,235321.224008004,235068.560484173,235227.33767551,235253.227502639,235263.994352747,235246.349275036,235253.378009493,235227.41896362,NA,235253.392817191
"92",235347.22284099,237302.499660433,236248.576146112,237819.640144406,236152.628879238,236014.674721434,237916.662618627,236131.339408938,236014.575970961,236152.371618052,NA,236004.395480474
"93",234699.357598568,234162.624625196,234713.956478991,233581.798219611,234642.751134164,234630.096190795,233449.577762248,234651.661118013,234630.14552513,234641.98025269,NA,234629.900494483
"94",234568.643007384,235929.372915815,234124.484263845,234191.925431021,234212.454242785,234205.801139578,233748.049635164,234169.120179061,234205.819378157,234209.976523601,234305.786894247,234205.886019532
"95",234519.178037723,235719.876220064,235003.586066905,235030.635168327,235016.511270503,234978.439100332,234867.651379412,235004.506152085,234978.463714637,235016.493044961,NA,235081.770484719
"96",235207.741556376,234592.191478896,235221.865587619,234833.827017729,235185.046610368,235170.304110297,234883.954670443,235198.561791098,235170.205097874,235184.927857371,NA,235170.078425388
"97",235095.144900309,234959.656068082,235365.021144432,235396.845426647,235334.015326668,235338.380694192,235517.816954305,235342.869757835,235338.344024094,235333.739894888,NA,235338.410042118
"98",234790.990453346,236591.71547852,235003.067779791,235979.251046978,235096.707853898,235061.721990544,235815.049176473,235071.988314551,235061.664723826,235096.423439165,NA,235061.76367821
"99",234999.63185237,233848.703175544,234608.236780651,233859.597469515,234549.919051113,234495.789292921,233862.876505416,234557.599083844,234495.869499563,234549.080566283,NA,234495.812987303
"100",235758.317389459,236065.023311455,236366.240330165,236249.41773856,236352.773893615,236341.896701151,236297.218740717,236354.052007964,236341.914063403,236352.626363561,NA,236116.466496472
"101",234753.027233509,234311.73408371,234820.92514413,234733.456820695,234789.182169048,234833.653698401,234835.679098343,234800.673996833,234833.564118417,234789.29303673,NA,234763.422864751
"102",235170.86385107,234719.264672706,235616.062426694,234271.956748758,235564.839538298,235586.646662807,234149.761952667,235582.037817724,235586.555851844,235564.512010391,235663.041480801,235586.56537544
"103",234982.846076079,230407.562096321,235458.658129171,233836.406610995,235293.012007259,235340.95186166,234620.659170697,235384.085169471,235339.067227168,235293.105365016,235215.734258797,235338.849273349
"104",235050.290118095,235585.738822912,235185.336424076,235225.732185683,235126.415118492,235155.310238149,235131.300738399,235120.439864211,235155.27562822,235126.923850606,NA,235062.544652012
"105",234281.107242186,233031.547290307,234574.338745467,234443.434740155,234507.733955635,234395.836041188,234712.877912268,234518.559637105,234395.84071852,234507.543764218,234350.867970836,234395.93887973
"106",234815.581386022,233511.829871294,235016.328218791,234214.554279906,234939.87836365,234963.955066838,234376.563131806,234960.743055081,234964.099745369,234939.556854947,235082.388643274,234964.018854406
"107",235195.445353617,230998.078038449,235932.39917453,234609.14103732,235659.763963949,235742.883744608,235673.397295358,235777.349844703,235741.982665343,235659.982216445,NA,235742.425965446
"108",235324.826837879,234783.581452196,236000.125915963,235655.695250844,235981.656931657,235981.163829268,235843.091909846,235999.542911164,235981.586566894,235981.958618324,NA,235981.79014863
"109",234790.230935562,236477.771735343,234982.952935842,235677.935959941,234894.098593186,234837.031735388,235484.393288434,234860.657734937,234837.02067845,234895.018448805,NA,234837.104251414
"110",235340.15176532,236258.488751697,235849.554185895,236225.639463988,235791.251422954,235616.924515017,236216.415857092,235785.899564502,235616.810443306,235791.639457637,NA,235719.057754955
"111",234235.876338893,236262.202715937,234439.264798858,235143.836519204,234296.174269186,234277.032925863,234902.489784124,234254.231272813,234276.778633077,234296.345977288,NA,234276.71240129
"112",234793.361904675,233509.799360465,234379.676154368,233701.731992432,234339.491026132,234367.6136281,233744.538840538,234356.288507822,234367.601737017,234339.3901442,234330.85452083,234367.499625046
"113",235602.248804968,235618.684787041,236186.720013338,235519.950053144,236082.017366763,236102.66121756,235506.827852423,236094.635412311,236102.65198889,236081.618553115,NA,236102.844475208
"114",234721.344223148,234733.801015125,234957.863870992,235830.807532262,234883.068532615,234821.377643184,236075.469719591,234885.206807457,234821.367875602,234883.162861322,NA,234821.275480233
"115",235263.889547874,234789.424659712,236089.971823768,235017.87670872,235975.177599055,235978.83996692,235069.203067564,236009.361788461,235978.97042629,235975.226612264,NA,235978.909343806
"116",235403.876426632,234930.08185823,235366.773143907,236218.385319718,235232.86060207,235204.38044741,236497.009611345,235240.754028835,235204.382832734,235232.163233768,NA,235204.107065268
"117",234499.114194597,232910.0033373,234192.229593246,234068.026255332,234199.964752075,234158.810503481,234389.937932437,234228.401732977,234158.682716054,234199.574012845,NA,234158.668516686
"118",234282.276550001,237351.364842854,234753.924058085,235319.661653038,234715.151330104,234559.945844508,234851.147422785,234680.256854721,234559.58830682,234714.674697279,234569.300851671,234559.562885978
"119",234608.614307832,232684.61146834,234945.429579941,234467.997309114,234818.22131939,234884.629509224,234937.63512996,234860.639020863,234885.137297588,234817.952752344,NA,234733.174170591
"120",235631.00414045,235649.498584044,235194.071589541,234869.009813636,235114.265016526,235118.707436343,234731.633650724,235103.094276658,235118.768579822,235114.260358224,235069.078767545,235118.306620729
"121",234918.557981823,235171.054248964,235540.348574359,234676.650685759,235324.38940078,235203.335699613,234599.151932816,235326.756844116,235203.331869502,235325.808507301,NA,235017.387933984
"122",235097.275720209,234143.345194532,235247.187529681,235496.600892719,235088.854714478,235099.553176175,235827.6231592,235108.589856882,235099.665612184,235088.242430506,NA,235099.358933477
"123",235429.556450643,237737.080330143,236176.952255903,237095.94461798,236233.270102112,236152.555038471,236933.189240915,236218.977467738,236152.589954635,236233.438026252,236208.728517888,236152.216585605
"124",235040.847820547,235158.728860262,234750.932862054,234200.890937003,234775.874348508,234783.777067803,233957.065655196,234768.493408388,234783.865792288,234777.969252115,NA,234784.015909236
"125",234986.154538175,232181.780083157,235556.786945095,234297.87498346,235410.241725871,235488.695531478,234850.584380086,235494.62966353,235488.357906911,235410.002494058,NA,235487.876809773
"126",235371.935184582,233721.052456119,235797.328764878,235379.883094817,235760.050706954,235797.503335849,235886.196384614,235809.27003839,235797.573071709,235760.457725411,235668.370065239,235797.92939356
"127",235434.530521336,235547.340819283,235415.667290022,235255.521450482,235289.970270163,235281.873034224,235184.577229822,235285.827424562,235281.859050584,235289.26712562,NA,235207.106759984
"128",235256.970794477,236504.791255607,235505.283420398,236239.664610009,235422.596336984,235283.151555452,236182.885602872,235413.820692834,235283.75790252,235423.224924372,235164.008234866,235284.343658881
"129",235167.367208254,236994.725345456,235663.83947958,235638.153933427,235643.710513399,235614.251746083,235336.719715446,235627.078253119,235614.472045279,235643.358907512,NA,235543.541917534
"130",235361.142436553,234089.55980898,235785.254157195,234832.255009467,235592.088352902,235551.309910229,235045.913091319,235636.681000044,235551.293130777,235592.230843052,NA,235551.560873519
"131",235462.589868593,236680.105574055,235800.83428612,236583.755658827,235668.919448347,235779.342234445,236560.377593096,235655.96955301,235779.49897116,235669.35166002,NA,235356.226201528
"132",235227.430256048,235212.071992253,235307.536460155,236675.265652117,235260.306271872,235174.817882669,237048.638877741,235260.993129784,235174.812139672,235260.484089441,NA,235011.08876037
"133",234827.099184343,234127.636374946,234138.968966806,234463.305757139,234248.047477188,234294.390694198,234549.459072986,234250.531415568,234294.376562172,234248.065843956,234232.958101565,234294.340288469
"134",234495.016552661,234516.426772147,234620.992924184,235172.995343647,234710.853896882,234775.536870806,235325.934095721,234713.964920168,234775.593394855,234711.322998672,234785.855017782,234775.618380469
"135",234863.06364833,239260.49261303,235303.970598192,235983.795982245,235307.505057585,235170.783996754,235168.383583451,235275.396163561,235171.153121299,235305.641288031,NA,235171.699384061
"136",234980.275054521,235551.411461929,234506.880691799,235329.722189702,234576.47353118,234583.800495666,235276.606014535,234556.514621081,234583.717706623,234576.174574982,NA,234583.297813787
"137",235191.287926479,235593.646460292,235555.591705448,234939.824218743,235467.255540601,235471.489654428,234764.448609772,235464.182671409,235471.525716599,235467.346726288,NA,235441.175526988
"138",234957.537276196,236090.88729922,235217.692317645,235177.395780959,235122.393217116,235052.995666245,234988.92078931,235101.348428118,235052.996844365,235122.342971054,NA,235052.959808062
"139",234740.618284237,235382.071706159,234458.780506964,235049.723438645,234383.225289023,234404.696651358,234987.742030542,234359.206470918,234404.573999281,234382.90189992,234143.45973977,234404.241563027
"140",234529.864702716,238365.999399381,235476.135040667,236863.609548939,235475.980873835,235399.891049703,236541.860223064,235407.82849812,235400.590490645,235476.139390829,235373.346957071,235401.923761468
"141",234783.576422923,233413.35980234,234937.605004065,234374.007081446,234895.159828281,234921.496755717,234550.497742294,234935.389018063,234921.729602239,234895.252737147,234912.185657349,234921.653813981
"142",234417.441249452,237263.944028134,234581.843684687,235644.672732505,234571.884246091,234584.57441768,235316.438958246,234546.630693866,234583.910514394,234571.267611043,NA,234427.562800931
"143",234982.219095414,235200.507844991,235010.339921002,234871.68258593,235015.933696876,235022.36334091,234782.936831074,235012.967604647,235022.460499301,235016.312435369,235044.316604276,235024.14378594
"144",235453.258194451,236121.934797863,235689.218076549,236069.082099871,235612.986244525,235667.125777906,236058.539650034,235598.944710956,235667.059987603,235611.912584883,NA,235666.880125678
"145",235283.110904022,234854.70500524,235269.546694905,235349.382385597,235168.13937506,235036.64286189,235443.219796956,235172.892457284,235036.673791099,235168.164499949,235027.327782758,235036.479699924
"146",235907.665979754,234448.788505941,236264.656453044,234850.033179286,236204.631239771,236087.312530452,234963.165960256,236222.026611466,236087.582592601,236204.443374948,NA,236087.437541663
"147",235120.072869943,232727.636802038,234796.60423381,233791.621679309,234695.882686153,234769.712477542,234019.540190281,234763.358326613,234770.051185531,234695.866578927,NA,234770.13477071
"148",235106.100073232,235156.801186518,235759.76690416,235481.453555098,235585.430682643,235423.816650563,235545.254266464,235596.978249213,235423.852514077,235585.41371246,235496.501618166,235423.884858131
"149",235002.779723762,232149.458372084,235518.308125058,235060.019519411,235444.873749883,235389.107548147,235651.025564192,235504.003431404,235388.133900084,235445.395640535,NA,235369.58161405
"150",235614.68386228,237760.636394106,235868.883232452,236379.328334437,235961.484059122,235896.713022077,235998.507149769,235904.510367872,235896.673762092,235961.170817926,235930.474177857,235896.551099044
"151",234683.916480343,236061.502323568,235028.905818753,236178.812698218,235052.647651703,234997.090355488,236212.23061467,235042.835472572,234997.10312968,235053.090534716,NA,234997.24705097
"152",234941.579526689,233609.053490856,235008.234249628,234210.195959576,234901.37143601,235001.269503453,234343.101826227,234920.33258151,235001.097594976,234901.488465386,NA,234852.89406204
"153",234632.989475137,236023.39158182,234435.886184625,236015.416621043,234410.718426004,234297.758887126,236013.415324694,234378.204881337,234297.929824093,234410.766806067,234320.083162172,234297.133906958
"154",235287.537963029,233874.508666232,235306.959912917,234870.25640171,235278.566062106,235324.880772476,235129.595821483,235308.596882522,235324.929522629,235278.612819395,235277.561471207,235324.824879838
"155",234505.383116413,232203.502208957,234652.470893389,234274.674989766,234521.365089012,234494.344366624,234812.428882959,234567.669172818,234494.508523835,234521.391340818,NA,234494.421500704
"156",234941.547311233,235062.297547052,235012.670387837,235232.399172145,235028.4605799,235032.928171927,235275.050896694,235027.521899869,235032.924833809,235028.290796375,NA,235032.866366456
"157",234574.636117597,234327.133315728,235068.557735663,234223.827025579,234912.924042137,234825.017887954,234201.289460629,234924.539703054,234825.059047593,234913.245814024,234854.914472768,234825.098966969
"158",235161.934628069,236684.835358161,235314.343136586,235798.788354818,235274.728757005,235253.999998796,235583.656557035,235238.728907502,235254.041666501,235274.176891349,235157.689140206,235253.825053914
"159",235004.667849223,236290.603464998,235272.611571703,235212.595848216,235320.92762189,235201.76093911,234958.570120483,235300.350618334,235201.91338532,235321.675237951,235309.595380417,235202.08302519
"160",235361.599648818,234494.882884012,235717.309579403,235177.036233336,235689.950048674,235615.663117397,235326.618187977,235715.458795698,235615.77359944,235690.025808202,235691.175679247,235615.653586785
"161",235474.429918447,231700.922672907,235548.820710049,233645.519323116,235422.135450576,235478.299159775,234189.843178318,235512.440809136,235478.742202043,235423.00007663,NA,235479.066295367
"162",235032.525477155,236791.285163463,235120.119390602,235482.151928658,235137.427982867,235107.937290171,235134.735475639,235099.375698803,235108.139746822,235137.434703531,235173.825665546,235108.042496109
"163",234786.976227663,235498.883570878,235516.339438625,235714.99493801,235496.455774969,235427.540906443,235768.736708251,235496.409999463,235427.535721157,235496.827170776,NA,235427.493172672
